Symbol,Title,Source,URL,Timestamp,Polarity,Compound,Sentiment_Label,Text_Length,Full_Text
GOOGL,Alphabet Stock Rockets After Antitrust Ruling: Here’s What Youssef Squali Expects Next - TipRanks,Google News,https://news.google.com/rss/articles/CBMitAFBVV95cUxPaUJGUGdvenMzeWtrTHdmSDk3VFBIR3E0YW5ya1NDZmdqNWlaRTQtSFQ5bjdiNzdjNV9mSWRORTA5MUpnNjZhS09FM0ZVajdQRW5HdFYwM2ppcGtuMlNDRTZfdjJKU0ZHSUo1Q1RqVmdyRXQxbG9ncEZjUFFvZXJVYVVqR0o5aE9iTUdCUVB6a0lPZHVOSVQtNVNwTVVIVGJGRXdLSndLVXZ6dE0wd0RtMlNOcEs?oc=5,2025-09-03T01:04:35,0.7268,0.9085,Very Positive,3147,"Alphabet Stock Rockets After Antitrust Ruling: Here’s What Youssef Squali Expects Next - TipRanks. Alphabet Stock Rockets After Antitrust Ruling: Here’s What Youssef Squali Expects Next  TipRanks Alphabet Stock Rockets After Antitrust Ruling: Here’s What Youssef Squali Expects Next. Alphabet (NASDAQ:GOOGL) stock is up 7% in after-hours trading, after a federal judge handed down a long-awaited ruling in the Department of Justice’s landmark antitrust case against Google. Instead of a breakup that could have ripped away some of its most prized assets, Google walked away with a ruling that investors are calling a clear win. Elevate Your Investing Strategy: Take advantage of TipRanks Premium at 50% off! Unlock powerful investing tools, advanced data, and expert analyst insights to help you invest with confidence. After five years of courtroom drama, Judge Amit Mehta rejected the government’s most aggressive remedies. The DOJ had pushed for Google to sell off Chrome – its dominant web browser – and Android, the mobile operating system that underpins billions of devices worldwide. Both demands were denied. Chrome and Android are more than just products – they’re Google’s front doors, the gateways through which users access Search, Gmail, YouTube, Gemini, ad-tech, and more. Losing either one would have reshaped the company overnight. Instead, the judge offered a middle ground. Chrome and Android will remain under Google’s control, but with new restrictions designed to foster competition. Google can no longer sign exclusive contracts to be the default search provider on devices such as Apple’s Safari browser, though it may still pay for placement as long as deals aren’t exclusive. In addition, Google must share portions of its search index and user-interaction data with qualified rivals, though its advertising data remains protected. For investors, this compromise meant the “nuclear option” of a forced breakup was off the table, while Google still retains the freedom to pay for distribution and keep its crown jewels intact. That backdrop explains why Truist’s Youssef Squali quickly labeled the decision a “major win” for Google. The analyst highlighted that Chrome remains the company’s most powerful asset, with roughly 54% market share in the U.S. and about 64% globally. And while exclusivity bans might sound restrictive, Squali argued they don’t meaningfully undermine Google’s dominance. With its superior product and deep pockets, Google is unlikely to lose Apple or other key partners anytime soon. Even the requirement to share portions of its search index and interaction data is seen as manageable. Squali noted that competitors have already been scraping Google data via third parties to train their AI models, limiting the real-world impact. Taken together, Squali argues the ruling leaves Google in a stronger position than many feared, and on that basis, he’s doubling down on his Buy rating for GOOGL stock. (To watch Squali’s track record, click here) The broader Street view, however, shows an odd mismatch. While 27 Buys and 9 Holds add up to a Strong Buy consensus, the average price target of $217."
GOOGL,Judge orders search shakeup in Google monopoly case - PBS,Google News,https://news.google.com/rss/articles/CBMikgFBVV95cUxNOGNPNVhFSDl2T0J2UGd2cm5DOXBhQjJPVVdGQ3VkS2pMenlPeERMUTR6ZjlIelNKR0dVeTB0WW5ncWxtSFlCUURoNnFMV0FlSUVUOHE1bWppdGZzdXVVWDBPSFhDd3VTSThqSmVmSjFKQUxZR1h6aC1rZEN5djR1YU1ldjV5MzZ2UGZhWFJtMnFNd9IBlwFBVV95cUxPd0d5SFdoM1hRM0VzcWNMOG9wWnF2RzRXZGJJQ055UnFqN3BkSm1MckRycVJTUXN2RDNxRXJ2MHFxSlBKMkQtOUFNbmxOZ0U3NllWTEswNHE4RVV3VDlWbnJpZ1RDb1VVeXpqYkF4OVR3c3FabkFLQldxam1ZeHpiY19vUUNJZExkX1lRSHdzM25iWE53TjBR?oc=5,2025-09-03T00:31:05,-0.3923,-0.4903,Negative,115,Judge orders search shakeup in Google monopoly case - PBS. Judge orders search shakeup in Google monopoly case  PBS
GOOGL,What Will Happen to Google After the Antitrust Ruling? - The New York Times,Google News,https://news.google.com/rss/articles/CBMihgFBVV95cUxQWHV1aEpKOE5GLTRRWEF1T2NEV1JUVjhlU2lUcnBJaWtHaWZHLUZ2Y1JpZE9sRk1yN3lZYklfMzllcWxmcEQ2ZmhuU3Q3MkQ1X05YTHJlbk9DTWFDTDJRSkRaWFJVWGxLcTF3WEhMMDlKQ0VELU1JVElBWVhHYjdtYWpHMmd0QQ?oc=5,2025-09-02T22:33:02,0.0,0.0,Neutral,151,What Will Happen to Google After the Antitrust Ruling? - The New York Times. What Will Happen to Google After the Antitrust Ruling?  The New York Times
GOOGL,US judge orders Google to share search data with competitors - Reuters,Google News,https://news.google.com/rss/articles/CBMizgFBVV95cUxPRjNKU1VjT0hIXzJ6N1ZBdmp6Y0QzR2RmajVDcTNQZDJvbWR1enJQU2pDaFdUU0I1Mm1UWVhnd3NhZXNBMWppX2kxeFp3V1ZPazVRRzQ3MkdlbEJWVVBaVkhJYmZjOXVIcDNiWWNNRzR2c2MyVGZsaXlFOFVVRTNpMkVPRzdDaWF5c1NiU3ZEZXNxUDRLQ0h5QVVJcXB3Y1dTN19QNHV3YTdDajlBSkMtelRMdTZuM2RKbEg4bGFPYm42SF9nWXF5cVpfdVNHdw?oc=5,2025-09-02T21:09:09,0.7464,0.9331,Very Positive,3039,"US judge orders Google to share search data with competitors - Reuters. US judge orders Google to share search data with competitors  Reuters Google keeps Chrome and Apple deal but must share data in big antitrust ruling. A Google logo is seen at a company research facility in Mountain View, California, U.S., May 13, 2025. REUTERS/Carlos Barria/File Photo Purchase Licensing Rights , opens new tab Summary Companies Google avoids forced Chrome sale Alphabet shares up 7% Justice Department weighs next steps in the case Sept 2 (Reuters) - Google won't have to sell its Chrome browser, a judge in Washington said on Tuesday, handing a rare win to Big Tech in its battle with U.S. antitrust enforcers, but ordering Google to share data with rivals to open up competition in online search. Google parent Alphabet's (GOOGL.O) , opens new tab shares were up 7.2% in extended trading on Tuesday as investors cheered the judge's ruling, which also allows Google to keep making lucrative payments to Apple (AAPL.O) , opens new tab that antitrust enforcers said froze out search rivals. Apple shares rose 3%. Sign up here. U.S. District Judge Amit Mehta also ruled Google could keep its Android operating system, which together with Chrome help drive Google's market-dominating online advertising business. The ruling results from a five-year legal battle between one of the world's most profitable companies and the U.S., where antitrust regulators and lawmakers have long questioned Big Tech's market domination. Mehta ruled last year that Google holds an illegal monopoly in online search and related advertising. But the judge approached the job of imposing remedies on Google with ""humility,"" he wrote, pointing to competition created by artificial intelligence companies since the case began. ""Here the court is asked to gaze into a crystal ball and look to the future. Not exactly a judge’s forte,"" Mehta wrote. While sharing data with competitors will strengthen rivals to Google's advertising business, not having to sell off Chrome or Android removes a major concern for investors who view them as key pieces to Google's overall business. Google faces a major threat from increasingly popular AI tools including OpenAI's popular ChatGPT chatbot, which are already eroding Google's dominance. If allowed to access the data Google is required to share, AI companies could bolster their development of chatbots and, in some cases, AI search engines and web browsers. ""The money flowing into this space, and how quickly it has arrived, is astonishing,"" Mehta wrote, saying AI companies are already better placed to compete with Google than any search engine developer has been in decades. Deepak Mathivanan, an analyst for Cantor Fitzgerald, said the data-sharing requirements pose a competitive risk to Google but not right away. ""It will take a longer period of time for consumers to also embrace these new experiences,"" he said. U.S. antitrust enforcers are considering their next steps, Assistant Attorney General Gail Slater said on X."
GOOGL,Google dodges a $2,Google News,https://news.google.com/rss/articles/CBMihAFBVV95cUxNWER0MHJmNU16TmZGNG1PbUdaTDItY0VsTHpWT3MtSVUzdzJDLXlhWDFsdFhOdGs0S2otTU1oSVUtNXhfck44ejhGdXdMdW9DZVgtNklYV0dkWnRkZXhpLVFwby1FYWdQUjZTUEJYVTI2VkFId1p1eThBTFBWQnR4VVBsT1k?oc=5,2025-09-02T20:50:23,-0.4345,-0.5432,Negative,81,Google dodges a $2.5T breakup - Politico. Google dodges a $2.5T breakup  Politico
GOOGL,Long term hold vs stop loss in GOOGL - Earnings Recap Summary & Reliable Price Action Trade Plans - Newser,Google News,https://news.google.com/rss/articles/CBMiekFVX3lxTE1OUGxOejFPcEdsNWFsMjM3MFd1YkJYX1BYYUV0Q3Z5cFFDMHlrZEM1Q3NyVlhhTGVoSDktbE1ua0RINjR1TUdDNGNNaUQtTVVLX0RuZGVCUllwS29zVVBSQmVNT0FMck13V1VHMGF5YjdZTmxLM0VMWVJ3?oc=5,2025-08-31T05:08:39,0.0,0.0,Neutral,213,Long term hold vs stop loss in GOOGL - Earnings Recap Summary & Reliable Price Action Trade Plans - Newser. Long term hold vs stop loss in GOOGL - Earnings Recap Summary & Reliable Price Action Trade Plans  Newser
GOOGL,"Earnings live: Alibaba stock soars, Marvell tanks, with Macy's, Salesforce set to round out the reporting season - Yahoo Finance",Google News,https://news.google.com/rss/articles/CBMixAFBVV95cUxOcldpWVd6TE1ibWRHazFLd0xuVTVsNWQxdVJUYnRpQ09nOVhzVmNwLVZWWlZUYzJEcVNqdXZreWdQaHVMR1VMeWZYR1A3eEpmcDNpV1VxZ0ZUQ1VxZGtoVk5ycmJVa0lVZ1NHc3JFMGNfS0JmQjZnSlc4bTlrYWx2Z3lRXzZJNTJvS2h6ODBKbjU5MXNFXzR6VndFb2xSdDFsd1VvR0dLejBXOWVjRVN2TlNEd2tjUDRvUUlkNVpvQkRPMXVG?oc=5,2025-08-29T20:38:01,0.7407,0.9258,Very Positive,3198,"Earnings live: Alibaba stock soars, Marvell tanks, with Macy's, Salesforce set to round out the reporting season - Yahoo Finance. Earnings live: Alibaba stock soars, Marvell tanks, with Macy's, Salesforce set to round out the reporting season  Yahoo Finance Earnings live: Nio stock rises on upbeat EV delivery forecast; results from Macy's, Salesforce on deck. Second quarter earnings season is coming to a close, and with nearly all of the reports in, the results have been mostly positive. As of Aug. 29, 98% of S&P 500 index companies have reported results, according to FactSet data, and analysts now expect S&P 500 companies to report an 11.9% jump in earnings per share during the second quarter. Companies had lower expectations to clear coming into the quarter — analysts expected S&P 500 earnings to rise 5% in Q2, the slowest pace of earnings growth since Q4 2023 — amid President Trump's tariffs, stocks' lofty valuations, and uncertainty about the health of the US economy. This week, reports will roll in from Zscaler (ZS), NIO (NIO), Salesforce (CRM), Figma (FIG), Hewlett Packard Enterprise Company (HPE), Dollar Tree (DLTR), The Campbell's Company (CPB), Macy's (M), C3.ai (AI), American Eagle Outfitters (AEO), Broadcom (AVGO), Copart (CPRT), lululemon (LULU), DocuSign (DOCU), and ABM Industries (ABM). Meanwhile, investors will continue to mull over recent reports, particularly Nvidia's (NVDA) earnings, which highlighted last week. Other companies reported too, including PDD Holdings (PDD), Alibaba (BABA), Okta (OKTA), Abercrombie & Fitch (ANF), CrowdStrike (CRWD), Snowflake (SNOW), J.M. Smucker (SJM), Urban Outfitters (URBN), Affirm (AFRM), Best Buy (BBY), Dick's Sporting Goods (DKS), Dell (DELL), Dollar General (DG), and Gap (GAP). Here are the latest updates from corporate America. LIVE 312 updates Nio stock rises after adjusted loss beats expectations amid China EV price wars US-listed shares of Nio (NIO) rose 1.6% in premarket trading on Tuesday after the Chinese electric vehicle maker reduced its net loss amid fierce competition in China, where EV makers have been slashing prices. The company reported an adjusted net loss of 4.12 billion yuan ($576.1 million), or a loss of 1.85 yuan ($0.25) per share, compared to expectations for a loss of 4.26 billion yuan ($597 million), or a 2.25 yuan ($0.32) loss per share. The company delivered 72,056 vehicles in the second quarter, compared to 57,373 vehicles in the same quarter a year ago. It expects to deliver 89,000 vehicles in the third quarter. Macy's, Salesforce, Nio, Figma to report earnings in the week ahead We're entering the final stretch of the second quarter earnings season. According to FactSet, 98% of S&P 500 companies have reported results so far. Of those companies, 81% have reported a positive earnings surprise, and the same amount reported a positive revenue surprise. Analysts now expect an 11.9% earnings growth rate for the quarter, compared to the roughly 5% earnings growth rate predicted in June. There are still some big names to watch in the week ahead. Here's your earnings calendar for the first week of September: Monday: US markets closed for Labor Day. No notable releases."
GOOGL,Alphabet Q2 earnings call: CEO’s remarks - The Keyword,Google News,https://news.google.com/rss/articles/CBMifEFVX3lxTE5mX2hPcnZjdzNEcnV4R1h4Q2FLQVlFc1ZBNUUwSEFEd1U3Y1JFQXhVXzZkZlh3TUxhNjc5ZnA4a1pxZTFneWFKV1Y2WjF0ZWFsSHQ5dU1yQXZPR0YwcERDSWFiYnBCbHlIMHFyNl9COHNkelpZd2dRYTMwNWo?oc=5,2025-07-23T07:00:00,0.0,0.0,Neutral,109,Alphabet Q2 earnings call: CEO’s remarks - The Keyword. Alphabet Q2 earnings call: CEO’s remarks  The Keyword
GOOGL,Alphabet Stock: All Ready To Storm To New Highs (NASDAQ:GOOGL) - Seeking Alpha,Google News,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQUzR3S1BHQkFJSy1kdGdxWmxIeV9ZblRoWllyMHlmSlZkeFc3Yi0wUERxUVpOdWh6dDMxNk1FMEppS1BVb2FVNF9KQ01ibU9SUVlqOUNTODQ1eHA2V2dQOHhxUWRncDI3ZV8xMVZvdkJ6eVVlUjdZUTUtX2F3NG9mVXJ0MDRZaEVz?oc=5,2025-07-28T07:00:00,0.0,0.0,Neutral,157,Alphabet Stock: All Ready To Storm To New Highs (NASDAQ:GOOGL) - Seeking Alpha. Alphabet Stock: All Ready To Storm To New Highs (NASDAQ:GOOGL)  Seeking Alpha
GOOGL,Google won't be forced to sell Chrome after judge rules divestment a 'poor fit' in landmark antitrust case - Yahoo Finance,Google News,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPaG5hRkNmaDNUSm5aOHdkVk9kMjF3QnR4ak5ibHdKT1JiZXlqYXA5QVN6WE5ZVHk5Wlo0cVJjLWJfRGRXMHFqVGFPT2pwMkQzTHJPSjFFTnZ5ZkU2YnRyeVB5dFJyQlJJZkdneGtYQXpjZnJNWHFselA3dWZVLW5ZSlBqRy1KbkxDdjE0Y3llaWtUNWs3d2xWY0JqZEItcUtrOHEtV0RDbTJPWldoeU9lUXBMajBiemp2ZWZEanRRby1mTHpNbXlQQlA2OWNjWWxhT3hjNXhEekYyYTJ6SURBaC1DWQ?oc=5,2025-09-02T21:02:18,0.0,0.0,Neutral,3105,"Google won't be forced to sell Chrome after judge rules divestment a 'poor fit' in landmark antitrust case - Yahoo Finance. Google won't be forced to sell Chrome after judge rules divestment a 'poor fit' in landmark antitrust case  Yahoo FinanceGoogle not required to sell Chrome or Android, judge rules in antitrust case - live updates  BBCGoogle dodges a $2.5T breakup  Politico Google won't be forced to sell Chrome after judge rules divestment a 'poor fit' in landmark antitrust case. Google (GOOG, GOOGL) won't be forced to sell Chrome after a federal district judge ruled divestment a ""poor fit"" in a landmark antitrust case, but it will have to share data that helped it hold onto its search monopoly. The ruling from District of Columbia judge Amit Mehta sent Google's stock soaring by more than 8% in after-hours trading. As part of the decision Mehta ruled that Google can continue to make payments to ""distribution partners for preloading or placement of Google Search, Chrome, or GenAI products."" That allows for Google to continue to make its $20 billion per year payments to Apple in exchange for the iPhone maker using Google Search as the default search engine in its Safari browser and Siri. Shares of Apple rose more than 3%. The Justice Department had pushed for a forced sale of the company's search business, and for the judge to order an end multi-billion dollar contracts that have all but assured Google's market dominance, moves the judge denied to make. ""Plaintiffs have not shown that their behavioral remedies will be ineffective without the immediate divestiture of Chrome,"" Mehta said. The court’s task, Mehta said, is to discern between conduct that maintains a monopoly through anticompetitive acts as distinct from conduct that fuels a monopoly's growth as a consequence of a superior product. ""After two complete trials, this court cannot find that Google’s market dominance is sufficiently attributable to its illegal conduct to justify divestiture,"" of Chrome the judge said, adding that such ""radical structural relief"" would require a more heightened causal connection. Judge Mehta also declined to grant the DOJ's request for a contingent divestment of Google's Android operating system, writing that the government ""did not present any evidence to justify a contingent structural remedy."" Throughout the decision the judge noted the rise of search competition posed by generative-AI, which he said posed ""strong reasons not to jolt the system and to allow market forces to do the work."" While Google will be able to keep its Chrome browser, Andoid operating system, and continue making payments to distrubution partners, the company also has to make a number of changes. The search giant is barred from entering in to exclusive contracts related to the distribution of Google Search, Chrome, Google Assistant, or Gemini. Google also cant' condition the licensing of its Play Store or any other Google app on the distribution or preloading of other Google services, or condition receiving revenue sharing payments from one Google app on the placement of another app."
